varname,count,sum,mean,stddev
Counter,399,184.906,0.463424,0.0688919
Failed,1,0.34082,0.34082,nan
CounterB_main,100,43.8113,0.438113,0.0692718
CounterB_LOne,100,40.7702,0.407702,0.112462
CounterB_LTwo,100,46.8523,0.468523,0.0758255
CounterC_main,100,43.3326,0.433326,0.0652024
CounterC_LOne,100,39.3914,0.393914,0.110127
CounterC_LTwo,100,47.2738,0.472738,0.0815201
CounterJ_main,100,44.992,0.44992,0.0680394
CounterJ_LOne,100,42.1033,0.421033,0.112038
CounterJ_LTwo,100,47.8807,0.478807,0.0855546
CounterK_main,100,44.5827,0.445827,0.0679238
CounterK_LOne,100,41.8993,0.418993,0.0998527
CounterK_LTwo,100,47.2662,0.472662,0.080564
Counter,395,187.972,0.475879,0.0767418
Failed,5,2.19168,0.438337,0.112854
CounterB_main,100,47.9719,0.479719,0.058676
CounterB_LOne,100,44.3775,0.443775,0.104772
CounterB_LTwo,100,51.5664,0.515664,0.0663041
CounterC_main,100,47.1736,0.471736,0.0595732
CounterC_LOne,100,44.5583,0.445583,0.111885
CounterC_LTwo,100,49.789,0.49789,0.0769559
CounterJ_main,99,49.0063,0.495014,0.0619022
CounterJ_LOne,99,47.8412,0.483245,0.095752
CounterJ_LTwo,99,50.1714,0.506782,0.0766861
CounterK_main,100,47.8635,0.478635,0.0577216
CounterK_LOne,100,46.6357,0.466357,0.094379
CounterK_LTwo,100,49.0912,0.490912,0.0826427
Counter,391,191.263,0.489164,0.0733497
Failed,9,4.11443,0.457159,0.100849
CounterB_main,99,49.944,0.504485,0.0603027
CounterB_LOne,99,47.0435,0.475187,0.0974217
CounterB_LTwo,99,52.8445,0.533783,0.0654253
CounterC_main,99,48.6618,0.491534,0.0541515
CounterC_LOne,99,46.8887,0.473623,0.101544
CounterC_LTwo,99,50.435,0.509444,0.0727158
CounterJ_main,98,51.093,0.521357,0.0547947
CounterJ_LOne,98,50.2352,0.512604,0.0942328
CounterJ_LTwo,98,51.9508,0.53011,0.0787234
CounterK_main,99,49.3215,0.498197,0.0566027
CounterK_LOne,99,47.8024,0.482852,0.0948728
CounterK_LTwo,99,50.8406,0.513541,0.0870805
Counter,389,189.173,0.486305,0.0798805
Failed,11,4.87101,0.442819,0.0985791
CounterB_main,98,51.3386,0.523863,0.0551642
CounterB_LOne,98,49.0715,0.500729,0.0878458
CounterB_LTwo,98,53.6057,0.546997,0.0674453
CounterC_main,97,48.868,0.503794,0.051552
CounterC_LOne,97,46.8935,0.483438,0.0973995
CounterC_LTwo,97,50.8425,0.52415,0.0775068
CounterJ_main,97,51.9262,0.535322,0.0511945
CounterJ_LOne,97,51.1739,0.527566,0.0926979
CounterJ_LTwo,97,52.6785,0.543078,0.0725233
CounterK_main,99,50.5737,0.510845,0.0530708
CounterK_LOne,99,49.4662,0.499659,0.0900522
CounterK_LTwo,99,51.6811,0.522031,0.0848029
Counter,382,189.378,0.495755,0.0798028
Failed,18,8.10597,0.450332,0.0857404
CounterB_main,98,52.2007,0.532661,0.0562532
CounterB_LOne,98,50.0368,0.51058,0.0903132
CounterB_LTwo,98,54.3647,0.554742,0.0683477
CounterC_main,96,49.346,0.514021,0.048913
CounterC_LOne,96,47.1594,0.491243,0.0973885
CounterC_LTwo,96,51.5327,0.536798,0.0717399
CounterJ_main,97,52.9358,0.545729,0.0493362
CounterJ_LOne,97,52.6349,0.542628,0.0889059
CounterJ_LTwo,97,53.2366,0.548831,0.0743433
CounterK_main,98,50.4502,0.514798,0.053367
CounterK_LOne,98,50.0938,0.511162,0.0871019
CounterK_LTwo,98,50.8065,0.518434,0.0848469
Counter,378,191.402,0.506355,0.0776311
Failed,22,10.2186,0.464483,0.086857
CounterB_main,97,52.6091,0.542362,0.0496173
CounterB_LOne,97,50.7489,0.523184,0.081807
CounterB_LTwo,97,54.4694,0.56154,0.0618686
CounterC_main,92,47.8967,0.520617,0.0484782
CounterC_LOne,92,45.8918,0.498824,0.0966504
CounterC_LTwo,92,49.9017,0.542409,0.0773323
CounterJ_main,97,53.5044,0.551592,0.0500091
CounterJ_LOne,97,53.2662,0.549136,0.0895436
CounterJ_LTwo,97,53.7426,0.554048,0.0739305
CounterK_main,96,50.6289,0.527384,0.0491789
CounterK_LOne,96,50.2912,0.523866,0.0839497
CounterK_LTwo,96,50.9666,0.530902,0.0825411
Counter,374,189.361,0.506312,0.0822755
Failed,26,12.2126,0.469715,0.0850625
CounterB_main,96,52.47,0.546563,0.0537818
CounterB_LOne,96,50.9336,0.530558,0.0899688
CounterB_LTwo,96,54.0064,0.562567,0.0636182
CounterC_main,91,48.3956,0.531819,0.047273
CounterC_LOne,91,46.6976,0.513161,0.0933082
CounterC_LTwo,91,50.0935,0.550478,0.0767029
CounterJ_main,95,53.0435,0.558353,0.0463443
CounterJ_LOne,95,52.3148,0.550682,0.0880785
CounterJ_LTwo,95,53.7722,0.566023,0.0713423
CounterK_main,96,51.4454,0.535889,0.0504437
CounterK_LOne,96,51.0644,0.531921,0.0835579
CounterK_LTwo,96,51.8263,0.539858,0.0860701
Counter,372,190.343,0.511676,0.0807016
Failed,28,13.2577,0.473488,0.0830199
CounterB_main,96,53.14,0.553541,0.0577194
CounterB_LOne,96,51.6498,0.538018,0.0964393
CounterB_LTwo,96,54.6302,0.569064,0.0588175
CounterC_main,91,49.4435,0.543335,0.0465567
CounterC_LOne,91,47.9712,0.527156,0.0871524
CounterC_LTwo,91,50.9157,0.559513,0.0762769
CounterJ_main,93,52.5375,0.564919,0.044794
CounterJ_LOne,93,51.9729,0.558849,0.0936047
CounterJ_LTwo,93,53.102,0.570989,0.0745122
CounterK_main,94,50.7623,0.540024,0.0495941
CounterK_LOne,94,50.3226,0.535347,0.0821525
CounterK_LTwo,94,51.202,0.544702,0.0846673
Counter,368,190.195,0.516833,0.0794335
Failed,32,15.356,0.479875,0.0824738
CounterB_main,95,53.3278,0.561346,0.0504273
CounterB_LOne,95,52.0799,0.54821,0.0816077
CounterB_LTwo,95,54.5757,0.574481,0.0616577
CounterC_main,91,49.8453,0.547751,0.044182
CounterC_LOne,91,47.9795,0.527247,0.0895253
CounterC_LTwo,91,51.7112,0.568255,0.0763981
CounterJ_main,92,52.3854,0.569407,0.0442603
CounterJ_LOne,92,51.6171,0.561055,0.0906249
CounterJ_LTwo,92,53.1538,0.577759,0.0732644
CounterK_main,94,51.5499,0.548403,0.0503136
CounterK_LOne,94,51.4336,0.547166,0.0892325
CounterK_LTwo,94,51.6661,0.54964,0.0842192
Counter,363,188.221,0.518516,0.0803175
Failed,37,17.576,0.475028,0.0782767
CounterB_main,93,52.3254,0.562639,0.0492259
CounterB_LOne,93,50.7133,0.545304,0.0833029
CounterB_LTwo,93,53.9375,0.579973,0.0604542
CounterC_main,91,50.081,0.550341,0.0431179
CounterC_LOne,91,48.5824,0.533873,0.0902954
CounterC_LTwo,91,51.5795,0.566808,0.0788275
CounterJ_main,91,52.0875,0.57239,0.0430462
CounterJ_LOne,91,51.3552,0.564342,0.0874874
CounterJ_LTwo,91,52.8199,0.580438,0.071643
CounterK_main,93,51.7775,0.556747,0.0500407
CounterK_LOne,93,51.636,0.555226,0.0891726
CounterK_LTwo,93,51.919,0.558269,0.0809422
Counter,358,187.909,0.524885,0.079766
Failed,42,20.0098,0.476424,0.076101
CounterB_main,92,52.0482,0.565741,0.0496483
CounterB_LOne,92,50.5322,0.549264,0.0799381
CounterB_LTwo,92,53.5641,0.582218,0.0593248
CounterC_main,88,48.914,0.555841,0.0428413
CounterC_LOne,88,47.6385,0.541346,0.0929547
CounterC_LTwo,88,50.1896,0.570337,0.0790024
CounterJ_main,91,52.4332,0.576189,0.0449931
CounterJ_LOne,91,51.7698,0.568899,0.0848743
CounterJ_LTwo,91,53.0965,0.583478,0.0731709
CounterK_main,92,51.4357,0.559084,0.050051
CounterK_LOne,92,51.5389,0.560205,0.0903026
CounterK_LTwo,92,51.3325,0.557962,0.0798432
Counter,354,184.598,0.521463,0.0848594
Failed,46,21.7708,0.473277,0.0748003
CounterB_main,91,51.7173,0.568322,0.0505131
CounterB_LOne,91,50.1462,0.551057,0.0866597
CounterB_LTwo,91,53.2884,0.585587,0.0568226
CounterC_main,86,48.2103,0.560585,0.0427629
CounterC_LOne,86,47.5005,0.552331,0.0940534
CounterC_LTwo,86,48.9201,0.568839,0.0743275
CounterJ_main,91,52.6865,0.578973,0.0487026
CounterJ_LOne,91,52.0556,0.57204,0.0881542
CounterJ_LTwo,91,53.3174,0.585906,0.0700448
CounterK_main,90,50.661,0.5629,0.0479494
CounterK_LOne,90,50.6784,0.563094,0.0895793
CounterK_LTwo,90,50.6435,0.562706,0.0767157
Counter,354,187.999,0.531072,0.0763597
Failed,46,21.7708,0.473277,0.0748003
CounterB_main,91,51.7812,0.569024,0.0526086
CounterB_LOne,91,50.4547,0.554448,0.0882597
CounterB_LTwo,91,53.1076,0.5836,0.0586017
CounterC_main,82,46.0642,0.561759,0.0408304
CounterC_LOne,82,45.3746,0.553349,0.0937044
CounterC_LTwo,82,46.7538,0.570169,0.0741315
CounterJ_main,91,52.9101,0.581429,0.0459272
CounterJ_LOne,91,52.4898,0.576811,0.0873472
CounterJ_LTwo,91,53.3303,0.586048,0.0694964
CounterK_main,90,50.766,0.564067,0.0477266
CounterK_LOne,90,50.8843,0.565382,0.0900354
CounterK_LTwo,90,50.6477,0.562752,0.0789748
Counter,351,186.017,0.529962,0.0831456
Failed,49,23.4965,0.47952,0.0767833
CounterB_main,91,52.0546,0.572029,0.0498209
CounterB_LOne,91,50.821,0.558473,0.0854999
CounterB_LTwo,91,53.2882,0.585585,0.0586109
CounterC_main,82,46.3773,0.565577,0.0388435
CounterC_LOne,82,45.5354,0.555309,0.0948211
CounterC_LTwo,82,47.2192,0.575844,0.0748749
CounterJ_main,91,53.2704,0.585389,0.0443807
CounterJ_LOne,91,53.2007,0.584623,0.08387
CounterJ_LTwo,91,53.3401,0.586155,0.0690624
CounterK_main,90,50.9737,0.566375,0.0475962
CounterK_LOne,90,51.5184,0.572427,0.0872493
CounterK_LTwo,90,50.429,0.560323,0.0769886
Counter,347,184.695,0.532261,0.0839648
Failed,53,25.6376,0.483728,0.0760985
CounterB_main,90,51.7358,0.574842,0.0506565
CounterB_LOne,90,50.3248,0.559165,0.0873406
CounterB_LTwo,90,53.1468,0.59052,0.0533692
CounterC_main,82,46.7136,0.569677,0.0388753
CounterC_LOne,82,45.913,0.559915,0.094821
CounterC_LTwo,82,47.5141,0.57944,0.0761728
CounterJ_main,89,52.1676,0.586152,0.0448272
CounterJ_LOne,89,52.0006,0.584276,0.0852522
CounterJ_LTwo,89,52.3345,0.588029,0.0722602
CounterK_main,90,51.1305,0.568117,0.0474675
CounterK_LOne,90,51.9934,0.577704,0.0860081
CounterK_LTwo,90,50.2677,0.55853,0.0779589
Counter,346,185.745,0.536834,0.0854361
Failed,54,26.1964,0.485119,0.0760671
CounterB_main,90,52.0895,0.578773,0.0481062
CounterB_LOne,90,50.7513,0.563903,0.0809594
CounterB_LTwo,90,53.4278,0.593642,0.0545155
CounterC_main,80,45.5585,0.569481,0.0391033
CounterC_LOne,80,44.835,0.560438,0.0905592
CounterC_LTwo,80,46.282,0.578525,0.0768478
CounterJ_main,88,51.7007,0.587508,0.0442518
CounterJ_LOne,88,51.7272,0.587809,0.0839709
CounterJ_LTwo,88,51.6743,0.587208,0.0709581
CounterK_main,89,50.7495,0.570219,0.05014
CounterK_LOne,89,51.5039,0.578695,0.0874201
CounterK_LTwo,89,49.9951,0.561743,0.0767318
Counter,345,187.701,0.54406,0.0767866
Failed,55,26.6698,0.484906,0.0753761
CounterB_main,90,52.3487,0.581652,0.0469691
CounterB_LOne,90,51.2605,0.569561,0.0777877
CounterB_LTwo,90,53.4369,0.593743,0.0550071
CounterC_main,80,45.864,0.573299,0.039192
CounterC_LOne,80,45.155,0.564437,0.0934664
CounterC_LTwo,80,46.5729,0.582162,0.0793187
CounterJ_main,88,51.9667,0.590531,0.044755
CounterJ_LOne,88,51.9886,0.590779,0.0869459
CounterJ_LTwo,88,51.9449,0.590283,0.0677112
CounterK_main,88,50.3176,0.571791,0.0515993
CounterK_LOne,88,51.0607,0.580235,0.0879845
CounterK_LTwo,88,49.5746,0.563347,0.0787353
Counter,341,185.124,0.542884,0.0860542
Failed,59,28.5587,0.484046,0.0751071
CounterB_main,89,51.9571,0.583787,0.0466928
CounterB_LOne,89,50.9172,0.572104,0.0765994
CounterB_LTwo,89,52.9969,0.595471,0.0501445
CounterC_main,80,46.0075,0.575094,0.0382783
CounterC_LOne,80,45.2192,0.56524,0.0900619
CounterC_LTwo,80,46.7958,0.584948,0.0726602
CounterJ_main,88,52.1494,0.592607,0.0441569
CounterJ_LOne,88,52.1875,0.59304,0.0861376
CounterJ_LTwo,88,52.1113,0.592174,0.068145
CounterK_main,88,50.3176,0.571791,0.0515993
CounterK_LOne,88,51.0607,0.580235,0.0879845
CounterK_LTwo,88,49.5746,0.563347,0.0787353
Counter,339,185.145,0.546149,0.0829713
Failed,61,29.7782,0.488167,0.077225
CounterB_main,89,52.1992,0.586508,0.0464394
CounterB_LOne,89,51.3228,0.576661,0.0782992
CounterB_LTwo,89,53.0756,0.596355,0.050346
CounterC_main,78,44.9482,0.576258,0.0372529
CounterC_LOne,78,44.418,0.569461,0.0941647
CounterC_LTwo,78,45.4783,0.583055,0.0772339
CounterJ_main,87,51.8948,0.596491,0.0465499
CounterJ_LOne,87,52.1414,0.599327,0.0890477
CounterJ_LTwo,87,51.6481,0.593656,0.0693876
CounterK_main,87,49.9041,0.57361,0.0509956
CounterK_LOne,87,50.7356,0.583168,0.0883244
CounterK_LTwo,87,49.0725,0.564052,0.0788385
Counter,338,186.826,0.55274,0.0798027
Failed,62,30.3392,0.489342,0.0771463
CounterB_main,87,51.0204,0.586441,0.0476909
CounterB_LOne,87,50.029,0.575046,0.0819229
CounterB_LTwo,87,52.0118,0.597837,0.0523409
CounterC_main,78,45.1052,0.578272,0.0366478
CounterC_LOne,78,44.8151,0.574552,0.095398
CounterC_LTwo,78,45.3953,0.581991,0.078205
CounterJ_main,87,52.1557,0.599491,0.0458665
CounterJ_LOne,87,52.7087,0.605847,0.0868557
CounterJ_LTwo,87,51.6028,0.593136,0.0671249
CounterK_main,87,49.9245,0.573845,0.0506541
CounterK_LOne,87,50.6007,0.581617,0.0901495
CounterK_LTwo,87,49.2483,0.566073,0.0777307
Counter,334,184.088,0.55116,0.0842241
Failed,66,32.6145,0.494159,0.0775202
CounterB_main,86,50.6246,0.588658,0.0479305
CounterB_LOne,86,49.6097,0.576857,0.0831413
CounterB_LTwo,86,51.6395,0.60046,0.0534125
CounterC_main,78,45.2514,0.580146,0.0361295
CounterC_LOne,78,45.2034,0.579531,0.0959258
CounterC_LTwo,78,45.2994,0.580762,0.0800961
CounterJ_main,87,52.2606,0.600697,0.0461786
CounterJ_LOne,87,52.8055,0.60696,0.0870396
CounterJ_LTwo,87,51.7157,0.594434,0.0654241
CounterK_main,87,50.0298,0.575055,0.0506281
CounterK_LOne,87,50.723,0.583023,0.0891294
CounterK_LTwo,87,49.3366,0.567087,0.0756338
Counter,333,183.927,0.552333,0.0807217
Failed,67,33.2519,0.496296,0.0788958
CounterB_main,86,50.6937,0.589461,0.0498241
CounterB_LOne,86,49.8912,0.58013,0.0845862
CounterB_LTwo,86,51.4961,0.598792,0.0570735
CounterC_main,77,44.7482,0.581146,0.0362523
CounterC_LOne,77,44.8137,0.581996,0.0993643
CounterC_LTwo,77,44.6827,0.580295,0.0818487
CounterJ_main,86,51.8205,0.602564,0.0458154
CounterJ_LOne,86,52.5467,0.611008,0.0880689
CounterJ_LTwo,86,51.0943,0.59412,0.0690312
CounterK_main,85,48.8998,0.575292,0.0514855
CounterK_LOne,85,49.3366,0.580431,0.0876498
CounterK_LTwo,85,48.463,0.570153,0.0760054
Counter,330,183.975,0.5575,0.0768453
Failed,70,34.9171,0.498816,0.0784738
CounterB_main,85,50.1579,0.590093,0.0514179
CounterB_LOne,85,49.0522,0.577084,0.0890604
CounterB_LTwo,85,51.2636,0.603101,0.0582207
CounterC_main,77,44.8476,0.582436,0.0363188
CounterC_LOne,77,44.9639,0.583947,0.0986093
CounterC_LTwo,77,44.7313,0.580925,0.0799283
CounterJ_main,86,51.8885,0.603355,0.0452434
CounterJ_LOne,86,52.6171,0.611827,0.0858002
CounterJ_LTwo,86,51.1599,0.594882,0.06804
CounterK_main,85,48.8998,0.575292,0.0514855
CounterK_LOne,85,49.3366,0.580431,0.0876498
CounterK_LTwo,85,48.463,0.570153,0.0760054
Counter,326,182.403,0.559517,0.080049
Failed,74,36.9449,0.499256,0.0779315
CounterB_main,84,49.7838,0.592664,0.0494191
CounterB_LOne,84,49.0886,0.584388,0.0787266
CounterB_LTwo,84,50.4789,0.60094,0.0608254
CounterC_main,77,44.921,0.583389,0.0364142
CounterC_LOne,77,45.1832,0.586795,0.0959048
CounterC_LTwo,77,44.6587,0.579983,0.0787368
CounterJ_main,85,51.3785,0.604453,0.044491
CounterJ_LOne,85,52.1325,0.613324,0.0857575
CounterJ_LTwo,85,50.6245,0.595582,0.0681033
CounterK_main,84,48.358,0.57569,0.0516629
CounterK_LOne,84,48.8197,0.581187,0.0878972
CounterK_LTwo,84,47.8963,0.570193,0.076461
Counter,326,183.035,0.561458,0.0798691
Failed,74,36.9449,0.499256,0.0779315
CounterB_main,84,49.965,0.594822,0.0475364
CounterB_LOne,84,49.2206,0.585959,0.0740218
CounterB_LTwo,84,50.7095,0.603684,0.0594187
CounterC_main,74,43.2634,0.58464,0.0374235
CounterC_LOne,74,43.3807,0.586226,0.0957938
CounterC_LTwo,74,43.146,0.583054,0.0783871
CounterJ_main,85,51.421,0.604953,0.0448894
CounterJ_LOne,85,52.1325,0.613324,0.0857575
CounterJ_LTwo,85,50.7095,0.596582,0.0667434
CounterK_main,83,47.7653,0.575486,0.0520164
CounterK_LOne,83,48.2417,0.581226,0.088305
CounterK_LTwo,83,47.2889,0.569745,0.0765217
Counter,324,180.563,0.557293,0.0839186
Failed,76,38.0662,0.500871,0.0785921
CounterB_main,84,49.9826,0.595031,0.04633
CounterB_LOne,84,49.3063,0.586979,0.0729581
CounterB_LTwo,84,50.659,0.603083,0.0586916
CounterC_main,74,43.4101,0.586623,0.0379585
CounterC_LOne,74,43.6457,0.589806,0.0980149
CounterC_LTwo,74,43.1746,0.583441,0.083078
CounterJ_main,85,51.4496,0.605289,0.0455539
CounterJ_LOne,85,52.1325,0.613324,0.0857575
CounterJ_LTwo,85,50.7667,0.597255,0.0673358
CounterK_main,83,47.7653,0.575486,0.0520164
CounterK_LOne,83,48.2417,0.581226,0.088305
CounterK_LTwo,83,47.2889,0.569745,0.0765217
Counter,321,180.214,0.561413,0.0776836
Failed,79,39.7435,0.503083,0.0799211
CounterB_main,84,49.879,0.593797,0.051974
CounterB_LOne,84,48.7815,0.580732,0.0816382
CounterB_LTwo,84,50.9765,0.606863,0.0568682
CounterC_main,73,42.8641,0.58718,0.0382587
CounterC_LOne,73,43.3668,0.594066,0.096883
CounterC_LTwo,73,42.3615,0.580294,0.0821459
CounterJ_main,84,50.8867,0.605794,0.0460143
CounterJ_LOne,84,51.409,0.612012,0.0853256
CounterJ_LTwo,84,50.3643,0.599575,0.0656558
CounterK_main,83,47.7653,0.575486,0.0520164
CounterK_LOne,83,48.2417,0.581226,0.088305
CounterK_LTwo,83,47.2889,0.569745,0.0765217
Counter,320,179.88,0.562126,0.0761163
Failed,80,40.1358,0.501697,0.0803745
CounterB_main,82,48.7503,0.594515,0.0471604
CounterB_LOne,82,47.8769,0.583864,0.0780929
CounterB_LTwo,82,49.6237,0.605167,0.0538203
CounterC_main,72,42.2696,0.587078,0.038112
CounterC_LOne,72,42.8139,0.594637,0.0975238
CounterC_LTwo,72,41.7254,0.57952,0.0826452
CounterJ_main,84,50.8984,0.605933,0.0459956
CounterJ_LOne,84,51.3944,0.611838,0.0851166
CounterJ_LTwo,84,50.4024,0.600029,0.0648587
CounterK_main,83,47.7653,0.575486,0.0520164
CounterK_LOne,83,48.2417,0.581226,0.088305
CounterK_LTwo,83,47.2889,0.569745,0.0765217
Counter,317,177.84,0.56101,0.0801938
Failed,83,41.505,0.500061,0.0821898
CounterB_main,82,48.902,0.596366,0.0460016
CounterB_LOne,82,47.99,0.585244,0.0754041
CounterB_LTwo,82,49.814,0.607488,0.054478
CounterC_main,71,41.6607,0.586771,0.0378898
CounterC_LOne,71,42.1184,0.593216,0.0978588
CounterC_LTwo,71,41.2031,0.580326,0.0811298
CounterJ_main,84,50.8984,0.605933,0.0459956
CounterJ_LOne,84,51.3944,0.611838,0.0851166
CounterJ_LTwo,84,50.4024,0.600029,0.0648587
CounterK_main,83,47.7653,0.575486,0.0520164
CounterK_LOne,83,48.2417,0.581226,0.088305
CounterK_LTwo,83,47.2889,0.569745,0.0765217
Counter,315,178.114,0.565442,0.0747998
Failed,85,42.5743,0.500874,0.0830723
CounterB_main,82,48.9652,0.597136,0.0477757
